Frame,Time,LinearDisplacement3,LinearDisplacement4,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
480,3.960,3.7122E+03,5.9518E+03,-1.3748E+02,2.2348E-03,-5.9652E+00,-1.1056E+02
481,3.960,3.7120E+03,5.9519E+03,-1.3751E+02,7.7271E-02,-5.8993E+00,-1.1061E+02
482,3.970,3.7098E+03,5.9544E+03,-1.3816E+02,8.0506E-03,-4.5341E+00,-1.1175E+02
483,3.980,3.7076E+03,5.9569E+03,-1.3885E+02,7.9590E-03,-3.0678E+00,-1.1295E+02
484,3.990,3.7054E+03,5.9595E+03,-1.3955E+02,1.1221E-02,-1.5766E+00,-1.1414E+02
485,4.000,3.7032E+03,5.9620E+03,-1.4025E+02,3.5250E-03,-5.0178E-02,-1.1533E+02
486,4.000,3.7032E+03,5.9621E+03,-1.4028E+02,-1.8935E-01,4.0465E-13,-1.1537E+02
487,4.010,3.7012E+03,5.9646E+03,-1.4097E+02,2.9139E-03,1.5065E+00,-1.1652E+02
488,4.020,3.6991E+03,5.9671E+03,-1.4170E+02,5.8480E-03,3.0929E+00,-1.1771E+02
489,4.030,3.6972E+03,5.9696E+03,-1.4244E+02,3.1507E-02,4.7273E+00,-1.1890E+02
490,4.040,3.6952E+03,5.9722E+03,-1.4319E+02,3.3082E-02,6.4054E+00,-1.2010E+02
491,4.040,3.6952E+03,5.9722E+03,-1.4319E+02,3.2993E-02,6.4054E+00,-1.2010E+02
492,4.050,3.6934E+03,5.9746E+03,-1.4395E+02,7.9167E-03,8.0916E+00,-1.2128E+02
493,4.060,3.6916E+03,5.9771E+03,-1.4472E+02,-3.5344E-03,9.8044E+00,-1.2244E+02
494,4.070,3.6899E+03,5.9796E+03,-1.4549E+02,-1.0978E-02,1.1554E+01,-1.2361E+02
495,4.080,3.6882E+03,5.9820E+03,-1.4627E+02,-3.8286E-02,1.3306E+01,-1.2474E+02
496,4.080,3.6882E+03,5.9821E+03,-1.4627E+02,1.6222E-02,1.3325E+01,-1.2476E+02
497,4.090,3.6866E+03,5.9845E+03,-1.4707E+02,-2.8505E-04,1.5134E+01,-1.2590E+02
498,4.100,3.6851E+03,5.9870E+03,-1.4788E+02,4.9456E-03,1.6985E+01,-1.2704E+02
499,4.110,3.6836E+03,5.9894E+03,-1.4869E+02,-9.3480E-03,1.8845E+01,-1.2816E+02
500,4.120,3.6822E+03,5.9917E+03,-1.4949E+02,1.6992E-02,2.0676E+01,-1.2923E+02
501,4.120,3.6821E+03,5.9918E+03,-1.4951E+02,-7.1922E-04,2.0736E+01,-1.2926E+02
502,4.130,3.6808E+03,5.9941E+03,-1.5034E+02,-2.1071E-03,2.2654E+01,-1.3035E+02
503,4.141,3.6794E+03,5.9966E+03,-1.5121E+02,-3.1101E-01,2.4661E+01,-1.3146E+02
504,4.151,3.6781E+03,5.9989E+03,-1.5206E+02,3.7980E-02,2.6630E+01,-1.3252E+02
505,4.160,3.6770E+03,6.0011E+03,-1.5286E+02,2.0225E-02,2.8476E+01,-1.3348E+02
506,4.161,3.6769E+03,6.0012E+03,-1.5293E+02,2.1745E-02,2.8631E+01,-1.3356E+02
507,4.171,3.6758E+03,6.0035E+03,-1.5379E+02,6.1511E-04,3.0648E+01,-1.3458E+02
508,4.181,3.6747E+03,6.0058E+03,-1.5468E+02,4.4187E-02,3.2703E+01,-1.3559E+02
509,4.191,3.6736E+03,6.0081E+03,-1.5557E+02,-1.4401E-02,3.4774E+01,-1.3657E+02
510,4.200,3.6727E+03,6.0101E+03,-1.5638E+02,-8.6147E-02,3.6650E+01,-1.3744E+02
511,4.201,3.6726E+03,6.0103E+03,-1.5647E+02,2.4884E-02,3.6853E+01,-1.3753E+02
512,4.211,3.6717E+03,6.0125E+03,-1.5738E+02,1.6859E-02,3.8954E+01,-1.3846E+02
513,4.221,3.6708E+03,6.0147E+03,-1.5830E+02,4.8435E-03,4.1076E+01,-1.3937E+02
514,4.231,3.6700E+03,6.0168E+03,-1.5923E+02,4.9242E-02,4.3227E+01,-1.4025E+02
515,4.240,3.6693E+03,6.0187E+03,-1.6006E+02,8.7405E-03,4.5122E+01,-1.4101E+02
516,4.241,3.6692E+03,6.0190E+03,-1.6017E+02,3.4747E-02,4.5389E+01,-1.4111E+02
517,4.251,3.6685E+03,6.0211E+03,-1.6112E+02,6.3369E-03,4.7553E+01,-1.4193E+02
518,4.261,3.6678E+03,6.0231E+03,-1.6208E+02,-1.5911E-03,4.9723E+01,-1.4272E+02
519,4.271,3.6671E+03,6.0252E+03,-1.6304E+02,7.4884E-03,5.1903E+01,-1.4348E+02
520,4.280,3.6666E+03,6.0269E+03,-1.6389E+02,-1.3750E-01,5.3801E+01,-1.4411E+02
521,4.282,3.6665E+03,6.0272E+03,-1.6404E+02,6.0127E-02,5.4131E+01,-1.4422E+02
522,4.292,3.6660E+03,6.0292E+03,-1.6502E+02,3.5663E-02,5.6324E+01,-1.4491E+02
523,4.302,3.6655E+03,6.0311E+03,-1.6602E+02,1.8352E-02,5.8523E+01,-1.4556E+02
524,4.312,3.6650E+03,6.0330E+03,-1.6703E+02,-7.8030E-04,6.0723E+01,-1.4617E+02
525,4.320,3.6647E+03,6.0346E+03,-1.6788E+02,1.1267E-02,6.2574E+01,-1.4666E+02
526,4.322,3.6646E+03,6.0349E+03,-1.6805E+02,-2.4395E-02,6.2937E+01,-1.4675E+02
527,4.332,3.6642E+03,6.0368E+03,-1.6908E+02,3.9389E-02,6.5135E+01,-1.4728E+02
528,4.342,3.6639E+03,6.0386E+03,-1.7011E+02,1.0893E-02,6.7342E+01,-1.4777E+02
529,4.352,3.6636E+03,6.0403E+03,-1.7116E+02,3.6255E-02,6.9529E+01,-1.4822E+02
530,4.360,3.6634E+03,6.0417E+03,-1.7201E+02,4.2450E-03,7.1302E+01,-1.4855E+02
531,4.362,3.6634E+03,6.0420E+03,-1.7221E+02,3.0040E-02,7.1708E+01,-1.4862E+02
532,4.372,3.6631E+03,6.0437E+03,-1.7327E+02,4.3623E-02,7.3865E+01,-1.4897E+02
533,4.382,3.6630E+03,6.0453E+03,-1.7434E+02,9.7957E-04,7.6007E+01,-1.4927E+02
534,4.392,3.6628E+03,6.0469E+03,-1.7542E+02,3.4245E-02,7.8129E+01,-1.4952E+02
535,4.400,3.6627E+03,6.0482E+03,-1.7630E+02,-4.4617E-04,7.9833E+01,-1.4969E+02
536,4.402,3.6627E+03,6.0485E+03,-1.7651E+02,-1.8924E-02,8.0234E+01,-1.4972E+02
537,4.412,3.6626E+03,6.0500E+03,-1.7761E+02,-2.4759E-02,8.2318E+01,-1.4987E+02
538,4.422,3.6626E+03,6.0514E+03,-1.7871E+02,7.4908E-03,8.4372E+01,-1.4996E+02
539,4.432,3.6626E+03,6.0529E+03,-1.7983E+02,-4.3904E-03,8.6394E+01,-1.5000E+02
540,4.440,3.6626E+03,6.0540E+03,1.7927E+02,4.0876E-02,8.7993E+01,-1.4999E+02
541,4.442,3.6626E+03,6.0542E+03,1.7904E+02,7.0271E-03,8.8387E+01,-1.4998E+02
542,4.452,3.6626E+03,6.0556E+03,1.7790E+02,-2.2969E-02,9.0345E+01,-1.4990E+02
543,4.462,3.6627E+03,6.0569E+03,1.7675E+02,3.8571E-03,9.2262E+01,-1.4976E+02
544,4.472,3.6628E+03,6.0582E+03,1.7559E+02,-3.0243E-02,9.4142E+01,-1.4956E+02
545,4.480,3.6628E+03,6.0591E+03,1.7467E+02,7.6304E-03,9.5585E+01,-1.4935E+02
546,4.482,3.6629E+03,6.0594E+03,1.7441E+02,2.5396E-02,9.5986E+01,-1.4929E+02
547,4.492,3.6630E+03,6.0606E+03,1.7323E+02,4.9507E-02,9.7761E+01,-1.4895E+02
548,4.502,3.6631E+03,6.0616E+03,1.7205E+02,-8.1695E-02,9.9491E+01,-1.0478E+02
549,4.512,3.6633E+03,6.0625E+03,1.7090E+02,1.2394E-02,1.0118E+02,-9.8740E+01
550,4.520,3.6633E+03,6.0630E+03,1.7003E+02,6.0808E-02,1.0243E+02,-9.8491E+01
551,4.522,3.6634E+03,6.0631E+03,1.6977E+02,-7.9724E-03,1.0281E+02,-9.8411E+01
552,4.532,3.6635E+03,6.0636E+03,1.6867E+02,7.7794E-03,1.0440E+02,-9.8051E+01
553,4.542,3.6635E+03,6.0638E+03,1.6760E+02,3.7115E-03,1.0595E+02,-9.7667E+01
554,4.552,3.6635E+03,6.0639E+03,1.6656E+02,-1.2950E-02,1.0746E+02,-9.7260E+01
555,4.560,3.6635E+03,6.0637E+03,1.6578E+02,1.4538E-03,1.0857E+02,-9.6937E+01
556,4.562,3.6635E+03,6.0637E+03,1.6554E+02,3.0152E-02,1.0892E+02,-9.6831E+01
557,4.572,3.6634E+03,6.0634E+03,1.6452E+02,-2.5422E-02,1.1034E+02,-9.6374E+01
558,4.583,3.6633E+03,6.0631E+03,1.6350E+02,-2.2244E-04,1.1171E+02,-9.5882E+01
559,4.593,3.6632E+03,6.0627E+03,1.6246E+02,4.8771E-03,1.1301E+02,-9.5353E+01
560,4.600,3.6631E+03,6.0624E+03,1.6169E+02,-5.7609E-03,1.1393E+02,-9.4938E+01
561,4.603,3.6630E+03,6.0623E+03,1.6141E+02,8.7142E-03,1.1425E+02,-9.4785E+01
562,4.613,3.6629E+03,6.0618E+03,1.6036E+02,1.1039E-02,1.1541E+02,-9.4185E+01
563,4.623,3.6627E+03,6.0614E+03,1.5930E+02,3.8116E-03,1.1650E+02,-9.3547E+01
564,4.633,3.6625E+03,6.0608E+03,1.5823E+02,-8.4740E-03,1.1753E+02,-9.2867E+01
565,4.640,3.6624E+03,6.0604E+03,1.5745E+02,1.7823E-02,1.1821E+02,-9.2355E+01
566,4.643,3.6623E+03,6.0603E+03,1.5714E+02,-1.3717E-02,1.1847E+02,-9.2147E+01
567,4.653,3.6620E+03,6.0597E+03,1.5604E+02,1.7421E-02,1.1934E+02,-9.1386E+01
568,4.663,3.6617E+03,6.0591E+03,1.5494E+02,3.6706E-02,1.2012E+02,-9.0590E+01
569,4.673,3.6614E+03,6.0584E+03,1.5384E+02,5.6455E-02,1.2081E+02,-8.9754E+01
570,4.680,3.6612E+03,6.0579E+03,1.5306E+02,1.9513E-02,1.2124E+02,-8.9145E+01
571,4.683,3.6611E+03,6.0577E+03,1.5272E+02,-1.5683E-03,1.2141E+02,-8.8875E+01
572,4.693,3.6607E+03,6.0570E+03,1.5159E+02,2.6047E-03,1.2192E+02,-8.7957E+01
573,4.703,3.6603E+03,6.0562E+03,1.5045E+02,4.8383E-03,1.2233E+02,-8.6997E+01
574,4.713,3.6598E+03,6.0554E+03,1.4930E+02,-9.9138E-03,1.2264E+02,-8.5986E+01
575,4.720,3.6595E+03,6.0549E+03,1.4851E+02,5.0111E-02,1.2280E+02,-8.5274E+01
576,4.723,3.6593E+03,6.0546E+03,1.4815E+02,-1.1815E-02,1.2285E+02,-8.4939E+01
577,4.733,3.6588E+03,6.0538E+03,1.4698E+02,-7.8511E-03,1.2295E+02,-8.3848E+01
578,4.743,3.6582E+03,6.0529E+03,1.4580E+02,-4.0956E-04,1.2295E+02,-8.2709E+01
579,4.753,3.6576E+03,6.0520E+03,1.4462E+02,2.3391E-02,1.2283E+02,-8.1528E+01
580,4.760,3.6571E+03,6.0514E+03,1.4381E+02,-2.8492E-02,1.2268E+02,-8.0711E+01
581,4.763,3.6569E+03,6.0511E+03,1.4342E+02,3.2740E-02,1.2259E+02,-8.0300E+01
582,4.773,3.6562E+03,6.0501E+03,1.4221E+02,3.4807E-02,1.2223E+02,-7.9025E+01
583,4.783,3.6554E+03,6.0492E+03,1.4100E+02,1.5566E-03,1.2176E+02,-7.7712E+01
584,4.793,3.6546E+03,6.0482E+03,1.3977E+02,3.1993E-04,1.2116E+02,-7.6351E+01
585,4.800,3.6541E+03,6.0476E+03,1.3897E+02,-2.5568E-03,1.2069E+02,-7.5432E+01
586,4.803,3.6538E+03,6.0472E+03,1.3854E+02,-2.9053E-03,1.2043E+02,-7.4946E+01
587,4.813,3.6529E+03,6.0462E+03,1.3730E+02,5.8702E-03,1.1957E+02,-7.3494E+01
588,4.823,3.6519E+03,6.0452E+03,1.3605E+02,1.3046E-02,1.1857E+02,-7.1998E+01
589,4.834,3.6509E+03,6.0442E+03,1.3479E+02,5.3489E-03,1.1744E+02,-7.0450E+01
590,4.840,3.6502E+03,6.0435E+03,1.3397E+02,-2.1819E-02,1.1663E+02,-6.9424E+01
591,4.844,3.6498E+03,6.0431E+03,1.3352E+02,8.9991E-03,1.1617E+02,-6.8855E+01
592,4.854,3.6487E+03,6.0421E+03,1.3223E+02,1.4227E-03,1.1475E+02,-6.7217E+01
593,4.864,3.6475E+03,6.0410E+03,1.3094E+02,-5.8534E-03,1.1319E+02,-6.5532E+01
594,4.874,3.6463E+03,6.0400E+03,1.2964E+02,-1.2388E-03,1.1147E+02,-6.3794E+01
595,4.880,3.6455E+03,6.0393E+03,1.2882E+02,8.3981E-03,1.1032E+02,-6.2681E+01
596,4.884,3.6450E+03,6.0389E+03,1.2832E+02,3.0605E-02,1.0960E+02,-6.2009E+01
597,4.894,3.6436E+03,6.0379E+03,1.2700E+02,8.4162E-03,1.0759E+02,-6.0185E+01
598,4.904,3.6422E+03,6.0369E+03,1.2568E+02,-1.8718E-02,1.0542E+02,-5.8321E+01
599,4.914,3.6408E+03,6.0358E+03,1.2434E+02,4.0613E-03,1.0310E+02,-5.6411E+01
600,4.920,3.6398E+03,6.0352E+03,1.2351E+02,2.6392E-03,1.0159E+02,-5.5211E+01
601,4.924,3.6392E+03,6.0348E+03,1.2296E+02,-1.9384E-01,1.0054E+02,-5.4398E+01
602,4.934,3.6376E+03,6.0338E+03,1.2160E+02,1.0058E-02,9.7897E+01,-5.2399E+01
603,4.944,3.6359E+03,6.0328E+03,1.2023E+02,1.4685E-02,9.5078E+01,-5.0349E+01
604,4.954,3.6342E+03,6.0318E+03,1.1886E+02,-3.4641E-03,9.2101E+01,-4.8261E+01
605,4.960,3.6332E+03,6.0313E+03,1.1806E+02,1.0620E-02,9.0306E+01,-4.7034E+01
606,4.964,3.6324E+03,6.0309E+03,1.1746E+02,3.4705E-02,8.8928E+01,-4.6109E+01
607,4.974,3.6306E+03,6.0299E+03,1.1606E+02,7.4318E-03,8.5622E+01,-4.3939E+01
608,4.984,3.6287E+03,6.0290E+03,1.1466E+02,2.1762E-02,8.2143E+01,-4.1724E+01
609,4.994,3.6267E+03,6.0282E+03,1.1325E+02,2.2781E-02,7.8498E+01,-3.9471E+01
610,5.000,3.6256E+03,6.0277E+03,1.1245E+02,-8.9342E-03,7.6375E+01,-3.8188E+01
