Frame,Time,LinearDisplacement1,LinearDisplacement2,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
489,3.912,2.0734E+02,2.6708E+02,1.8000E+02,-1.6772E+02,2.6096E+02,-1.1401E+02
490,3.920,2.0770E+02,2.6687E+02,1.8000E+02,-1.6519E+02,2.5236E+02,-1.1129E+02
491,3.922,2.0777E+02,2.6683E+02,1.8000E+02,-1.6464E+02,2.5052E+02,-1.1075E+02
492,3.932,2.0821E+02,2.6661E+02,1.8000E+02,-1.6439E+02,2.4043E+02,-1.0694E+02
493,3.942,2.0861E+02,2.6635E+02,1.8000E+02,-1.6657E+02,2.2785E+02,-1.0519E+02
494,3.952,2.0902E+02,2.6611E+02,1.8000E+02,-1.6665E+02,2.1713E+02,-1.0130E+02
495,3.960,2.0936E+02,2.6591E+02,1.8000E+02,-1.6635E+02,2.0797E+02,-9.8170E+01
496,3.962,2.0943E+02,2.6586E+02,1.8000E+02,-1.6654E+02,2.0619E+02,-9.7311E+01
497,3.972,2.0983E+02,2.6564E+02,1.8000E+02,-1.6652E+02,1.9526E+02,-9.3078E+01
498,3.982,2.1024E+02,2.6543E+02,1.8000E+02,-1.6689E+02,1.8373E+02,-8.9204E+01
499,3.992,2.1064E+02,2.6524E+02,1.8000E+02,-1.6617E+02,1.7184E+02,-8.5451E+01
500,4.000,2.1096E+02,2.6510E+02,1.8000E+02,-1.6696E+02,1.6263E+02,-8.1648E+01
501,4.002,2.1103E+02,2.6507E+02,1.8000E+02,-1.6665E+02,1.6075E+02,-8.0707E+01
502,4.012,2.1143E+02,2.6491E+02,1.8000E+02,-1.6620E+02,1.4966E+02,-7.5728E+01
503,4.022,2.1183E+02,2.6478E+02,1.8000E+02,-1.6553E+02,1.3773E+02,-7.1470E+01
504,4.032,2.1221E+02,2.6464E+02,1.8000E+02,-1.6662E+02,1.2646E+02,-6.6298E+01
505,4.040,2.1252E+02,2.6455E+02,1.8000E+02,-1.6692E+02,1.1693E+02,-6.2236E+01
506,4.042,2.1259E+02,2.6453E+02,1.8000E+02,-1.6686E+02,1.1523E+02,-6.0941E+01
507,4.052,2.1297E+02,2.6442E+02,1.8000E+02,-1.6659E+02,1.0346E+02,-5.5955E+01
508,4.062,2.1334E+02,2.6433E+02,1.8000E+02,-1.6533E+02,9.2169E+01,-5.0369E+01
509,4.072,2.1370E+02,2.6425E+02,1.8000E+02,-1.6677E+02,8.1000E+01,-4.4548E+01
510,4.080,2.1400E+02,2.6419E+02,1.8000E+02,-1.6657E+02,7.1171E+01,-4.0358E+01
511,4.082,2.1406E+02,2.6418E+02,1.8000E+02,-1.6669E+02,6.9339E+01,-3.9080E+01
512,4.092,2.1442E+02,2.6412E+02,1.8000E+02,-1.6673E+02,5.8156E+01,-3.3046E+01
513,4.102,2.1476E+02,2.6410E+02,1.8000E+02,-1.6659E+02,4.6820E+01,-2.7163E+01
514,4.112,2.1510E+02,2.6406E+02,1.7999E+02,-1.6710E+02,3.5710E+01,-2.0908E+01
515,4.120,2.1537E+02,2.6404E+02,1.7999E+02,-1.6660E+02,2.6591E+01,-1.5802E+01
516,4.122,2.1543E+02,2.6403E+02,1.8000E+02,-1.6666E+02,2.4557E+01,-1.4659E+01
517,4.132,2.1575E+02,2.6401E+02,1.7999E+02,-1.6669E+02,1.3584E+01,-8.1882E+00
518,4.142,2.1606E+02,2.6399E+02,1.7998E+02,-1.6720E+02,2.6650E+00,-1.6403E+00
519,4.152,2.1636E+02,2.6400E+02,2.2277E-02,-1.6652E+02,-8.0905E+00,5.0260E+00
520,4.160,2.1660E+02,2.6402E+02,1.3477E-02,-1.6580E+02,-1.6753E+01,1.0585E+01
521,4.162,2.1666E+02,2.6402E+02,5.2700E-03,-1.6694E+02,-1.8702E+01,1.1853E+01
522,4.172,2.1694E+02,2.6403E+02,1.1217E-02,-1.6655E+02,-2.9185E+01,1.8859E+01
523,4.182,2.1722E+02,2.6405E+02,4.4566E-03,-1.6654E+02,-3.9748E+01,2.5699E+01
524,4.192,2.1749E+02,2.6408E+02,1.7540E-03,-1.6645E+02,-4.9897E+01,3.2894E+01
525,4.200,2.1769E+02,2.6413E+02,2.6854E-03,-1.6598E+02,-5.8181E+01,3.8604E+01
526,4.202,2.1774E+02,2.6413E+02,4.5990E-03,-1.6748E+02,-6.0076E+01,3.9925E+01
527,4.212,2.1799E+02,2.6419E+02,1.3872E-03,-1.6550E+02,-6.9792E+01,4.7366E+01
528,4.222,2.1822E+02,2.6425E+02,2.7329E-03,-1.6673E+02,-7.9531E+01,5.4631E+01
529,4.232,2.1845E+02,2.6431E+02,2.9458E-03,-1.6661E+02,-8.8915E+01,6.2213E+01
530,4.240,2.1863E+02,2.6435E+02,9.0775E-04,-1.6651E+02,-9.6765E+01,6.8008E+01
531,4.242,2.1867E+02,2.6437E+02,9.7099E-04,-1.6653E+02,-9.8517E+01,6.9446E+01
532,4.252,2.1888E+02,2.6443E+02,1.0667E-03,-1.6625E+02,-1.0742E+02,7.7243E+01
533,4.262,2.1907E+02,2.6451E+02,9.2522E-04,-1.6669E+02,-1.1650E+02,8.4685E+01
534,4.272,2.1926E+02,2.6458E+02,2.0012E-03,-1.6672E+02,-1.2500E+02,9.2527E+01
535,4.280,2.1939E+02,2.6466E+02,3.5022E-05,-1.6666E+02,-1.3217E+02,9.8425E+01
536,4.282,2.1942E+02,2.6468E+02,1.8703E-03,-1.6651E+02,-1.3384E+02,9.9856E+01
537,4.292,2.1958E+02,2.6477E+02,4.3680E-04,-1.6519E+02,-1.4228E+02,1.0732E+02
538,4.302,2.1973E+02,2.6484E+02,4.0102E-04,-1.6649E+02,-1.5002E+02,1.1532E+02
539,4.312,2.1988E+02,2.6492E+02,3.2861E-04,-1.6759E+02,-1.5819E+02,1.2269E+02
540,4.320,2.1999E+02,2.6498E+02,1.0920E-03,-1.6693E+02,-1.6468E+02,1.2857E+02
541,4.322,2.2002E+02,2.6499E+02,4.5096E-04,-1.6670E+02,-1.6541E+02,1.3080E+02
542,4.332,2.2015E+02,2.6506E+02,1.2029E-03,-1.6678E+02,-1.7300E+02,1.3829E+02
543,4.342,2.2027E+02,2.6514E+02,1.3671E-03,-1.6648E+02,-1.7977E+02,1.4629E+02
544,4.352,2.2037E+02,2.6522E+02,1.7190E-03,-1.6666E+02,-1.8770E+02,1.5288E+02
545,4.360,2.2046E+02,2.6527E+02,1.8652E-04,-1.6613E+02,-1.9279E+02,1.5926E+02
546,4.362,2.2047E+02,2.6529E+02,1.2881E-03,-1.6693E+02,-1.9415E+02,1.6066E+02
547,4.372,2.2057E+02,2.6535E+02,1.1040E-03,-1.6690E+02,-2.0086E+02,1.6789E+02
548,4.382,2.2065E+02,2.6542E+02,1.0024E-03,-1.6685E+02,-2.0648E+02,1.7588E+02
549,4.392,2.2072E+02,2.6549E+02,9.2717E-04,-1.6692E+02,-2.1267E+02,1.8299E+02
550,4.400,2.2078E+02,2.6553E+02,1.8772E-04,-1.6663E+02,-2.1673E+02,1.8936E+02
551,4.402,2.2079E+02,2.6554E+02,9.8664E-04,-1.6677E+02,-2.1784E+02,1.9079E+02
552,4.412,2.2085E+02,2.6560E+02,1.2054E-03,-1.6618E+02,-2.2334E+02,1.9790E+02
553,4.422,2.2089E+02,2.6565E+02,1.1456E-03,-1.6653E+02,-2.2780E+02,2.0570E+02
554,4.432,2.2094E+02,2.6569E+02,7.5109E-04,-1.6657E+02,-2.3211E+02,2.1328E+02
555,4.440,2.2097E+02,2.6573E+02,3.6194E-04,-1.6670E+02,-2.3641E+02,2.1823E+02
556,4.442,2.2098E+02,2.6574E+02,4.8389E-04,-1.6683E+02,-2.3704E+02,2.1986E+02
557,4.452,2.2101E+02,2.6577E+02,9.7960E-05,-1.6667E+02,-2.4173E+02,2.2631E+02
558,4.462,2.2103E+02,2.6580E+02,-2.6219E-05,-1.6666E+02,-2.4499E+02,2.3378E+02
559,4.472,2.2104E+02,2.6582E+02,9.5643E-05,-1.6725E+02,-2.4911E+02,2.3999E+02
560,4.480,2.2105E+02,2.6583E+02,8.6255E-05,-1.6742E+02,-2.5135E+02,2.4568E+02
561,4.482,2.2105E+02,2.6583E+02,3.1421E-04,-1.6723E+02,-2.5302E+02,2.4599E+02
562,4.492,2.2105E+02,2.6584E+02,7.2933E-04,-1.6650E+02,-2.5675E+02,2.5175E+02
563,4.502,2.2104E+02,2.6585E+02,3.4001E-04,-1.6664E+02,-2.5761E+02,2.5993E+02
564,4.512,2.2105E+02,2.6584E+02,2.3095E-05,-1.6727E+02,-2.6067E+02,2.6549E+02
565,4.520,2.2105E+02,2.6583E+02,1.2952E-04,-1.6663E+02,-2.6200E+02,2.7069E+02
566,4.522,2.2105E+02,2.6582E+02,8.3135E-05,-1.6644E+02,-2.6382E+02,2.7050E+02
567,4.532,2.2104E+02,2.6580E+02,6.5674E-04,-1.6672E+02,-2.6598E+02,2.7606E+02
568,4.542,2.2103E+02,2.6576E+02,6.9784E-05,-1.6661E+02,-2.6706E+02,2.8226E+02
569,4.552,2.2102E+02,2.6572E+02,-4.2380E-04,-1.6667E+02,-2.6804E+02,2.8807E+02
570,4.560,2.2100E+02,2.6568E+02,-3.7330E-05,-1.6706E+02,-2.6949E+02,2.9166E+02
571,4.562,2.2100E+02,2.6567E+02,1.7330E-04,-1.6803E+02,-2.6935E+02,2.9308E+02
572,4.572,2.2097E+02,2.6561E+02,2.0800E-04,-1.6579E+02,-2.6965E+02,2.9862E+02
573,4.582,2.2095E+02,2.6555E+02,-5.6487E-05,-1.6515E+02,-2.7083E+02,3.0280E+02
574,4.592,2.2093E+02,2.6547E+02,5.6060E-04,-1.6686E+02,-2.7166E+02,3.0684E+02
575,4.600,2.2091E+02,2.6541E+02,-7.9778E-05,-1.6596E+02,-2.7265E+02,3.0935E+02
576,4.602,2.2091E+02,2.6539E+02,9.7836E-05,-1.6675E+02,-2.7112E+02,3.1176E+02
577,4.612,2.2089E+02,2.6529E+02,8.3472E-05,-1.6675E+02,-2.7172E+02,3.1505E+02
578,4.622,2.2087E+02,2.6519E+02,3.6775E-04,-1.6742E+02,-2.7031E+02,3.1986E+02
579,4.632,2.2086E+02,2.6508E+02,-1.9845E-05,-1.6736E+02,-2.7024E+02,3.2283E+02
580,4.640,2.2085E+02,2.6498E+02,-5.0996E-04,-1.6643E+02,-2.7052E+02,3.2449E+02
581,4.642,2.2084E+02,2.6496E+02,4.8377E-04,-1.6666E+02,-2.6865E+02,3.2681E+02
582,4.652,2.2083E+02,2.6483E+02,-7.1446E-05,-1.6682E+02,-2.6809E+02,3.2927E+02
583,4.662,2.2082E+02,2.6469E+02,2.5400E-04,-1.6559E+02,-2.6599E+02,3.3275E+02
584,4.672,2.2082E+02,2.6454E+02,-3.2774E-04,-1.6548E+02,-2.6488E+02,3.3473E+02
585,4.680,2.2082E+02,2.6441E+02,3.9533E-05,-1.6678E+02,-2.6438E+02,3.3557E+02
586,4.682,2.2081E+02,2.6438E+02,-2.5555E-04,-1.6678E+02,-2.6400E+02,3.3598E+02
587,4.692,2.2083E+02,2.6422E+02,-3.6018E-04,-1.6790E+02,-2.6202E+02,3.3783E+02
588,4.702,2.2089E+02,2.6403E+02,-3.0685E-06,-1.6869E+02,-2.5920E+02,3.4000E+02
589,4.712,2.2090E+02,2.6382E+02,3.7071E-04,-1.6666E+02,-2.5709E+02,3.4095E+02
590,4.720,2.2091E+02,2.6367E+02,-8.2783E-05,-1.6536E+02,-2.5323E+02,3.4355E+02
591,4.722,2.2091E+02,2.6363E+02,-6.0526E-05,-1.6599E+02,-2.5376E+02,3.4262E+02
592,4.732,2.2094E+02,2.6343E+02,-1.1989E-04,-1.6661E+02,-2.5005E+02,3.4416E+02
593,4.742,2.2098E+02,2.6322E+02,-3.3918E-04,-1.6661E+02,-2.4915E+02,3.4239E+02
594,4.752,2.2101E+02,2.6301E+02,-2.0790E-04,-1.6619E+02,-2.4483E+02,3.4354E+02
595,4.760,2.2105E+02,2.6283E+02,-4.2297E-04,-1.6607E+02,-2.4158E+02,3.4396E+02
596,4.762,2.2106E+02,2.6278E+02,2.0545E-04,-1.6684E+02,-2.4053E+02,3.4418E+02
597,4.772,2.2113E+02,2.6256E+02,-2.6585E-04,-1.6756E+02,-2.3739E+02,3.4315E+02
598,4.782,2.2121E+02,2.6233E+02,-4.0885E-04,-1.6684E+02,-2.3438E+02,3.4149E+02
599,4.792,2.2128E+02,2.6208E+02,4.1634E-05,-1.6673E+02,-2.2957E+02,3.4116E+02
600,4.800,2.2135E+02,2.6189E+02,-6.3917E-04,-1.6779E+02,-2.2741E+02,3.3896E+02
601,4.802,2.2138E+02,2.6183E+02,-1.6906E-04,-1.6804E+02,-2.2465E+02,3.4043E+02
602,4.812,2.2147E+02,2.6158E+02,-1.0701E-04,-1.6651E+02,-2.2204E+02,3.3693E+02
603,4.822,2.2158E+02,2.6132E+02,3.5651E-05,-1.6713E+02,-2.1682E+02,3.3557E+02
604,4.832,2.2171E+02,2.6106E+02,-8.2204E-04,-1.6664E+02,-2.1159E+02,3.3375E+02
605,4.840,2.2181E+02,2.6086E+02,2.3088E-05,-1.6771E+02,-2.0880E+02,3.3072E+02
606,4.842,2.2184E+02,2.6080E+02,-1.0538E-04,-1.6614E+02,-2.0755E+02,3.3027E+02
607,4.852,2.2198E+02,2.6052E+02,-2.4052E-04,-1.6560E+02,-2.0201E+02,3.2785E+02
608,4.862,2.2213E+02,2.6024E+02,-1.2576E-04,-1.6654E+02,-1.9777E+02,3.2369E+02
609,4.872,2.2230E+02,2.5997E+02,5.6833E-05,-1.6738E+02,-1.9216E+02,3.2043E+02
610,4.880,2.2243E+02,2.5975E+02,-3.9830E-05,-1.6658E+02,-1.8867E+02,3.1675E+02
611,4.882,2.2247E+02,2.5969E+02,-2.2550E-04,-1.6667E+02,-1.8833E+02,3.1498E+02
612,4.892,2.2266E+02,2.5941E+02,-7.2176E-05,-1.6679E+02,-1.8230E+02,3.1129E+02
613,4.902,2.2287E+02,2.5912E+02,-3.0496E-04,-1.6679E+02,-1.7748E+02,3.0598E+02
614,4.912,2.2309E+02,2.5884E+02,-2.8352E-04,-1.6656E+02,-1.7132E+02,3.0158E+02
615,4.920,2.2327E+02,2.5862E+02,-1.6237E-05,-1.6630E+02,-1.6684E+02,2.9761E+02
616,4.922,2.2332E+02,2.5855E+02,-1.8494E-04,-1.6673E+02,-1.6641E+02,2.9555E+02
617,4.932,2.2357E+02,2.5827E+02,-7.6663E-04,-1.6762E+02,-1.6015E+02,2.9046E+02
618,4.942,2.2384E+02,2.5799E+02,3.2172E-05,-1.6617E+02,-1.5495E+02,2.8390E+02
619,4.952,2.2412E+02,2.5771E+02,-9.0698E-04,-1.6810E+02,-1.4969E+02,2.7709E+02
620,4.960,2.2434E+02,2.5750E+02,-9.3909E-04,-1.6679E+02,-1.4407E+02,2.7312E+02
621,4.962,2.2440E+02,2.5743E+02,-3.3309E-04,-1.6681E+02,-1.4330E+02,2.7102E+02
622,4.972,2.2473E+02,2.5718E+02,-1.0386E-04,-1.6829E+02,-1.3800E+02,2.6351E+02
623,4.982,2.2505E+02,2.5691E+02,-1.2079E-03,-1.6698E+02,-1.3193E+02,2.5639E+02
624,4.992,2.2538E+02,2.5664E+02,-4.3295E-04,-1.6674E+02,-1.2542E+02,2.4940E+02
625,5.000,2.2565E+02,2.5644E+02,-1.3795E-04,-1.6682E+02,-1.2143E+02,2.4282E+02
